id,product_id,buyer_id,seller_id,order_status,total_price,delivery_method,meetup_location_id,meetup_time_slot,shipping_address_id,shipping_provider,tracking_number,create_time
103007,864,529,163,PENDING_PAYMENT,3.0,EXPRESS,,,1077,SF,,2026-08-11 05:39:42
103008,1030,234,528,PENDING_PAYMENT,80.0,MEETUP,27,19:00-20:00,,,,2026-08-12 13:11:42
103009,1002,632,693,PENDING_PAYMENT,200.0,EXPRESS,,,1258,SF,,2026-08-12 06:12:42
103010,647,775,729,PENDING_PAYMENT,3.0,MEETUP,22,19:00-20:00,,,,2026-08-10 21:19:42
103011,4269,404,844,PENDING_PAYMENT,2.0,MEETUP,15,19:00-20:00,,,,2026-08-13 01:04:42
103012,698,171,336,PENDING_PAYMENT,150.0,EXPRESS,,,355,SF,,2026-08-11 03:10:42
103013,4797,970,787,PENDING_PAYMENT,50.0,MEETUP,28,19:00-20:00,,,,2026-08-08 14:11:42
103014,2206,521,179,PENDING_PAYMENT,1.0,MEETUP,16,18:00-19:00,,,,2026-08-15 06:52:42
103015,3232,724,476,PENDING_PAYMENT,150.0,MEETUP,28,18:00-19:00,,,,2026-08-15 21:42:42
103016,2685,84,574,PENDING_PAYMENT,60.0,EXPRESS,,,176,SF,,2026-08-13 17:55:42
103017,3881,300,602,PENDING_PAYMENT,5.0,EXPRESS,,,621,SF,,2026-08-14 10:22:42
103018,1901,307,955,PENDING_PAYMENT,120.0,MEETUP,29,12:00-13:00,,,,2026-08-15 09:32:42
103019,137,1000,385,PENDING_PAYMENT,15.0,EXPRESS,,,1995,SF,,2026-08-11 11:42:42
103020,2454,722,414,PENDING_PAYMENT,15.0,EXPRESS,,,1437,SF,,2026-08-07 14:38:42
103021,106,106,175,PENDING_PAYMENT,120.0,MEETUP,17,18:00-19:00,,,,2026-08-07 01:28:42
103022,2153,431,697,PENDING_PAYMENT,20.0,EXPRESS,,,880,SF,,2026-08-07 19:10:42
103023,2939,930,14,PENDING_PAYMENT,50.0,MEETUP,30,17:00-18:00,,,,2026-08-08 13:36:42
103024,4212,493,705,PENDING_PAYMENT,60.0,EXPRESS,,,1001,SF,,2026-08-14 11:29:42
103025,1354,966,965,PENDING_PAYMENT,2.0,MEETUP,11,18:00-19:00,,,,2026-08-11 16:49:42
103026,2261,725,295,PENDING_PAYMENT,30.0,MEETUP,13,18:00-19:00,,,,2026-08-16 18:07:42
103027,39,400,818,PENDING_PAYMENT,200.0,EXPRESS,,,809,SF,,2026-08-08 19:56:42
103028,784,587,547,PENDING_PAYMENT,120.0,MEETUP,5,12:00-13:00,,,,2026-08-15 16:07:42
103029,884,872,481,PENDING_PAYMENT,120.0,EXPRESS,,,1734,SF,,2026-08-08 13:00:42
103030,385,754,581,PENDING_PAYMENT,12.0,EXPRESS,,,1506,SF,,2026-08-10 10:48:42
103031,4865,725,990,PENDING_PAYMENT,10.0,MEETUP,21,17:00-18:00,,,,2026-08-06 22:03:42
103032,3732,10,545,PENDING_PAYMENT,3.0,EXPRESS,,,23,SF,,2026-08-11 23:46:42
103033,1423,97,976,PENDING_PAYMENT,12.0,MEETUP,28,18:00-19:00,,,,2026-08-10 16:13:42
103034,1320,103,462,PENDING_PAYMENT,50.0,EXPRESS,,,213,SF,,2026-08-14 07:00:42
103035,2054,497,949,PENDING_PAYMENT,20.0,MEETUP,15,17:00-18:00,,,,2026-08-10 22:58:42
103036,4852,820,821,PENDING_PAYMENT,2.0,EXPRESS,,,1629,SF,,2026-08-09 14:13:42
103037,3052,101,807,PENDING_PAYMENT,8.0,MEETUP,23,12:00-13:00,,,,2026-08-14 18:20:42
103038,3332,643,585,PENDING_PAYMENT,30.0,EXPRESS,,,1278,SF,,2026-08-11 18:18:42
103039,4665,15,937,PENDING_PAYMENT,12.0,EXPRESS,,,33,SF,,2026-08-14 23:36:42
103040,1733,4,261,PENDING_PAYMENT,5.0,EXPRESS,,,11,SF,,2026-08-08 09:27:42
103041,689,411,326,PENDING_PAYMENT,60.0,MEETUP,29,18:00-19:00,,,,2026-08-12 15:35:42
103042,877,866,957,PENDING_PAYMENT,15.0,MEETUP,13,12:00-13:00,,,,2026-08-13 19:36:42
103043,272,208,715,PENDING_PAYMENT,150.0,EXPRESS,,,434,SF,,2026-08-15 13:25:42
103044,4319,186,148,PENDING_PAYMENT,80.0,EXPRESS,,,390,SF,,2026-08-07 15:24:42
103045,3490,47,354,PENDING_PAYMENT,25.0,MEETUP,30,18:00-19:00,,,,2026-08-16 14:11:42
103046,3300,242,221,PENDING_PAYMENT,3.0,EXPRESS,,,502,SF,,2026-08-08 01:26:42
103047,4841,950,556,PENDING_PAYMENT,60.0,EXPRESS,,,1902,SF,,2026-08-14 00:18:42
103048,773,34,765,PENDING_PAYMENT,200.0,MEETUP,27,19:00-20:00,,,,2026-08-13 23:51:42
103049,3472,615,618,PENDING_PAYMENT,3.0,EXPRESS,,,1227,SF,,2026-08-16 01:43:42
103050,1164,236,703,PENDING_PAYMENT,100.0,EXPRESS,,,494,SF,,2026-08-14 07:55:42
103051,4487,198,818,PENDING_PAYMENT,8.0,EXPRESS,,,413,SF,,2026-08-16 16:01:42
103052,3842,48,303,PENDING_PAYMENT,15.0,EXPRESS,,,104,SF,,2026-08-10 09:53:42
103053,100,256,896,PENDING_PAYMENT,30.0,MEETUP,13,12:00-13:00,,,,2026-08-10 18:43:42
103054,1160,420,465,PENDING_PAYMENT,2.0,MEETUP,28,17:00-18:00,,,,2026-08-12 10:43:42
103055,1834,968,18,PENDING_PAYMENT,8.0,EXPRESS,,,1939,SF,,2026-08-07 07:29:42
103056,4148,528,712,PENDING_PAYMENT,50.0,EXPRESS,,,1076,SF,,2026-08-14 03:00:42
103057,1853,980,350,PENDING_PAYMENT,2.0,EXPRESS,,,1962,SF,,2026-08-16 04:47:42
103058,2307,444,698,PENDING_PAYMENT,150.0,MEETUP,11,19:00-20:00,,,,2026-08-07 02:19:42
103059,3498,540,886,PENDING_PAYMENT,30.0,EXPRESS,,,1093,SF,,2026-08-16 08:02:42
103060,2737,32,83,PENDING_PAYMENT,120.0,EXPRESS,,,66,SF,,2026-08-14 02:47:42
103061,1891,398,418,PENDING_PAYMENT,25.0,MEETUP,17,17:00-18:00,,,,2026-08-11 13:43:42
103062,1729,608,904,PENDING_PAYMENT,8.0,MEETUP,20,19:00-20:00,,,,2026-08-13 22:12:42
103063,3934,725,317,PENDING_PAYMENT,5.0,EXPRESS,,,1442,SF,,2026-08-14 01:24:42
103064,2087,995,971,PENDING_PAYMENT,8.0,MEETUP,18,17:00-18:00,,,,2026-08-13 15:05:42
103065,1565,82,66,PENDING_PAYMENT,80.0,EXPRESS,,,173,SF,,2026-08-06 20:05:42
103066,777,141,328,PENDING_PAYMENT,1.0,MEETUP,2,19:00-20:00,,,,2026-08-10 20:33:42
103067,1577,203,10,PENDING_PAYMENT,150.0,EXPRESS,,,425,SF,,2026-08-09 09:18:42
103068,3092,713,654,PENDING_PAYMENT,50.0,EXPRESS,,,1419,SF,,2026-08-08 09:15:42
103069,3521,503,225,PENDING_PAYMENT,100.0,MEETUP,24,18:00-19:00,,,,2026-08-09 15:36:42
103070,1858,675,267,PENDING_PAYMENT,80.0,EXPRESS,,,1349,SF,,2026-08-10 15:14:42
103071,4011,173,185,PENDING_PAYMENT,12.0,EXPRESS,,,359,SF,,2026-08-11 11:19:42
103072,2063,469,248,PENDING_PAYMENT,30.0,EXPRESS,,,954,SF,,2026-08-13 16:41:42
103073,1859,971,137,PENDING_PAYMENT,100.0,MEETUP,13,12:00-13:00,,,,2026-08-12 12:37:42
103074,2603,440,210,PENDING_PAYMENT,80.0,EXPRESS,,,897,SF,,2026-08-09 16:14:42
103075,767,349,415,PENDING_PAYMENT,100.0,MEETUP,19,18:00-19:00,,,,2026-08-09 11:11:42
103076,118,989,475,PENDING_PAYMENT,15.0,MEETUP,7,18:00-19:00,,,,2026-08-15 06:55:42
103077,2486,878,880,PENDING_PAYMENT,12.0,EXPRESS,,,1745,SF,,2026-08-07 17:15:42
103078,3947,35,614,PENDING_PAYMENT,12.0,EXPRESS,,,73,SF,,2026-08-15 10:47:42
103079,3907,324,427,PENDING_PAYMENT,1.0,EXPRESS,,,665,SF,,2026-08-10 11:32:42
103080,2138,56,513,PENDING_PAYMENT,200.0,EXPRESS,,,122,SF,,2026-08-16 16:09:42
103081,2035,421,838,PENDING_PAYMENT,150.0,MEETUP,6,18:00-19:00,,,,2026-08-07 10:57:42
103082,4423,644,905,PENDING_PAYMENT,50.0,EXPRESS,,,1281,SF,,2026-08-11 04:50:42
103083,3046,597,790,PENDING_PAYMENT,30.0,EXPRESS,,,1193,SF,,2026-08-06 23:50:42
103084,2389,601,628,PENDING_PAYMENT,12.0,MEETUP,11,12:00-13:00,,,,2026-08-12 05:50:42
103085,3283,109,215,PENDING_PAYMENT,100.0,EXPRESS,,,224,SF,,2026-08-13 13:24:42
103086,926,935,727,PENDING_PAYMENT,120.0,EXPRESS,,,1869,SF,,2026-08-15 16:21:42
103087,2621,399,799,PENDING_PAYMENT,60.0,MEETUP,24,12:00-13:00,,,,2026-08-10 00:52:42
103088,3341,691,792,PENDING_PAYMENT,30.0,EXPRESS,,,1377,SF,,2026-08-13 15:44:42
103089,938,823,40,PENDING_PAYMENT,60.0,MEETUP,28,19:00-20:00,,,,2026-08-12 05:15:42
103090,3105,869,217,PENDING_PAYMENT,150.0,MEETUP,11,12:00-13:00,,,,2026-08-10 16:47:42
103091,1559,290,132,PENDING_PAYMENT,5.0,EXPRESS,,,609,SF,,2026-08-15 00:47:42
103092,3218,210,358,PENDING_PAYMENT,20.0,MEETUP,20,17:00-18:00,,,,2026-08-16 00:53:42
103093,3546,926,984,PENDING_PAYMENT,2.0,EXPRESS,,,1852,SF,,2026-08-14 14:20:42
103094,1880,880,582,PENDING_PAYMENT,1.0,MEETUP,1,18:00-19:00,,,,2026-08-10 11:36:42
103095,4349,84,4,PENDING_PAYMENT,30.0,EXPRESS,,,176,SF,,2026-08-11 00:14:42
103096,3457,954,856,PENDING_PAYMENT,80.0,MEETUP,29,19:00-20:00,,,,2026-08-07 21:18:42
103097,662,273,402,PENDING_PAYMENT,25.0,MEETUP,23,17:00-18:00,,,,2026-08-15 13:02:42
103098,223,207,411,PENDING_PAYMENT,10.0,MEETUP,18,17:00-18:00,,,,2026-08-09 12:09:42
103099,3520,837,448,PENDING_PAYMENT,8.0,MEETUP,21,19:00-20:00,,,,2026-08-11 05:25:42
103100,3064,413,664,PENDING_PAYMENT,100.0,EXPRESS,,,839,SF,,2026-08-12 13:53:42
103101,4853,954,15,PENDING_PAYMENT,50.0,EXPRESS,,,1909,SF,,2026-08-14 13:27:42
103102,2603,8,210,PENDING_PAYMENT,80.0,EXPRESS,,,21,SF,,2026-08-10 08:05:42
103103,3121,461,504,PENDING_PAYMENT,60.0,MEETUP,4,19:00-20:00,,,,2026-08-13 21:17:42
103104,4515,516,653,PENDING_PAYMENT,20.0,EXPRESS,,,1051,SF,,2026-08-06 21:51:42
103105,3322,815,947,PENDING_PAYMENT,150.0,EXPRESS,,,1621,SF,,2026-08-12 00:51:42
103106,2299,298,990,PENDING_PAYMENT,80.0,MEETUP,13,19:00-20:00,,,,2026-08-16 07:44:42
103107,2906,863,621,PENDING_PAYMENT,200.0,EXPRESS,,,1715,SF,,2026-08-11 23:19:42
103108,4180,972,646,PENDING_PAYMENT,150.0,EXPRESS,,,1946,SF,,2026-08-13 17:22:42
103109,1696,517,480,PENDING_PAYMENT,20.0,MEETUP,9,18:00-19:00,,,,2026-08-06 19:03:42
103110,485,9,63,PENDING_PAYMENT,150.0,MEETUP,30,18:00-19:00,,,,2026-08-12 13:45:42
103111,670,989,54,PENDING_PAYMENT,3.0,EXPRESS,,,1975,SF,,2026-08-14 12:12:42
103112,36,483,480,PENDING_PAYMENT,20.0,EXPRESS,,,980,SF,,2026-08-11 20:05:42
103113,2879,193,764,PENDING_PAYMENT,80.0,EXPRESS,,,404,SF,,2026-08-16 15:52:42
103114,3809,665,803,PENDING_PAYMENT,80.0,EXPRESS,,,1328,SF,,2026-08-16 14:08:42
103115,3052,928,807,PENDING_PAYMENT,8.0,EXPRESS,,,1855,SF,,2026-08-11 00:26:42
103116,1336,554,315,PENDING_PAYMENT,120.0,MEETUP,10,19:00-20:00,,,,2026-08-10 04:37:42
103117,3410,839,877,PENDING_PAYMENT,20.0,EXPRESS,,,1667,SF,,2026-08-14 07:49:42
103118,3085,319,407,PENDING_PAYMENT,12.0,EXPRESS,,,655,SF,,2026-08-14 03:14:42
103119,229,914,940,PENDING_PAYMENT,25.0,MEETUP,23,19:00-20:00,,,,2026-08-14 11:00:42
103120,4973,834,202,PENDING_PAYMENT,80.0,EXPRESS,,,1656,SF,,2026-08-07 02:52:42
103121,3287,446,123,PENDING_PAYMENT,25.0,EXPRESS,,,908,SF,,2026-08-11 14:39:42
103122,4230,576,60,PENDING_PAYMENT,1.0,EXPRESS,,,1156,SF,,2026-08-16 11:37:42
103123,3503,565,66,PENDING_PAYMENT,30.0,EXPRESS,,,1140,SF,,2026-08-13 18:39:42
103124,435,942,965,PENDING_PAYMENT,3.0,MEETUP,2,18:00-19:00,,,,2026-08-13 06:33:42
103125,3575,482,889,PENDING_PAYMENT,200.0,MEETUP,16,17:00-18:00,,,,2026-08-07 13:29:42
103126,4133,792,811,PENDING_PAYMENT,200.0,EXPRESS,,,1578,SF,,2026-08-14 20:47:42
103127,4219,993,337,PENDING_PAYMENT,60.0,EXPRESS,,,1982,SF,,2026-08-15 09:47:42
103128,3014,237,945,PENDING_PAYMENT,80.0,MEETUP,14,12:00-13:00,,,,2026-08-14 01:01:42
103129,3549,617,16,PENDING_PAYMENT,5.0,MEETUP,23,19:00-20:00,,,,2026-08-09 08:03:42
103130,4055,545,123,PENDING_PAYMENT,120.0,EXPRESS,,,1099,SF,,2026-08-11 00:01:42
103131,2216,804,134,PENDING_PAYMENT,3.0,EXPRESS,,,1602,SF,,2026-08-13 10:44:42
103132,4109,685,374,PENDING_PAYMENT,200.0,EXPRESS,,,1365,SF,,2026-08-11 03:36:42
103133,3489,160,953,PENDING_PAYMENT,1.0,MEETUP,14,19:00-20:00,,,,2026-08-11 14:24:42
103134,1856,338,779,PENDING_PAYMENT,3.0,EXPRESS,,,691,SF,,2026-08-11 14:22:42
103135,4630,522,6,PENDING_PAYMENT,15.0,MEETUP,25,12:00-13:00,,,,2026-08-15 03:10:42
103136,3284,596,472,PENDING_PAYMENT,2.0,EXPRESS,,,1190,SF,,2026-08-09 22:24:42
103137,1021,329,739,PENDING_PAYMENT,100.0,EXPRESS,,,675,SF,,2026-08-15 22:08:42
103138,3593,911,9,PENDING_PAYMENT,10.0,EXPRESS,,,1817,SF,,2026-08-14 08:04:42
103139,3686,945,960,PENDING_PAYMENT,25.0,EXPRESS,,,1892,SF,,2026-08-10 06:01:42
103140,4594,50,736,PENDING_PAYMENT,10.0,MEETUP,26,12:00-13:00,,,,2026-08-14 04:42:42
103141,778,245,473,PENDING_PAYMENT,5.0,EXPRESS,,,506,SF,,2026-08-10 08:51:42
103142,1103,993,808,PENDING_PAYMENT,2.0,EXPRESS,,,1982,SF,,2026-08-08 08:25:42
103143,4739,143,470,PENDING_PAYMENT,10.0,EXPRESS,,,293,SF,,2026-08-13 10:15:42
103144,392,186,543,PENDING_PAYMENT,120.0,MEETUP,4,12:00-13:00,,,,2026-08-10 09:42:42
103145,3500,640,383,PENDING_PAYMENT,15.0,EXPRESS,,,1271,SF,,2026-08-07 09:39:42
103146,3728,676,202,PENDING_PAYMENT,12.0,EXPRESS,,,1351,SF,,2026-08-07 13:13:42
103147,360,894,256,PENDING_PAYMENT,80.0,EXPRESS,,,1779,SF,,2026-08-13 15:20:42
103148,1430,495,286,PENDING_PAYMENT,5.0,MEETUP,13,17:00-18:00,,,,2026-08-14 23:08:42
103149,831,707,884,PENDING_PAYMENT,8.0,EXPRESS,,,1409,SF,,2026-08-09 16:05:42
103150,244,537,749,PENDING_PAYMENT,15.0,EXPRESS,,,1089,SF,,2026-08-07 10:27:42
103151,4929,254,277,PENDING_PAYMENT,15.0,MEETUP,5,17:00-18:00,,,,2026-08-07 13:58:42
103152,3799,984,445,PENDING_PAYMENT,5.0,MEETUP,23,19:00-20:00,,,,2026-08-08 00:04:42
103153,2912,689,990,PENDING_PAYMENT,2.0,MEETUP,16,19:00-20:00,,,,2026-08-07 18:15:42
103154,1604,32,688,PENDING_PAYMENT,12.0,MEETUP,10,18:00-19:00,,,,2026-08-15 13:18:42
103155,3620,826,672,PENDING_PAYMENT,8.0,MEETUP,30,19:00-20:00,,,,2026-08-09 16:31:42
103156,616,253,598,PENDING_PAYMENT,3.0,EXPRESS,,,524,SF,,2026-08-15 02:12:42
103157,997,100,118,PENDING_PAYMENT,200.0,MEETUP,23,19:00-20:00,,,,2026-08-13 07:33:42
103158,1391,864,828,PENDING_PAYMENT,10.0,EXPRESS,,,1717,SF,,2026-08-10 20:48:42
103159,1175,454,453,PENDING_PAYMENT,25.0,MEETUP,1,18:00-19:00,,,,2026-08-12 21:23:42
103160,4387,209,222,PENDING_PAYMENT,60.0,EXPRESS,,,439,SF,,2026-08-08 04:12:42
103161,3805,559,174,PENDING_PAYMENT,50.0,EXPRESS,,,1126,SF,,2026-08-11 06:25:42
103162,4856,455,68,PENDING_PAYMENT,120.0,MEETUP,17,19:00-20:00,,,,2026-08-08 09:26:42
103163,3337,129,224,PENDING_PAYMENT,10.0,EXPRESS,,,265,SF,,2026-08-07 00:30:42
103164,3687,170,784,PENDING_PAYMENT,2.0,MEETUP,7,18:00-19:00,,,,2026-08-09 22:51:42
103165,3834,524,761,PENDING_PAYMENT,3.0,MEETUP,29,19:00-20:00,,,,2026-08-09 16:52:42
103166,1287,62,424,PENDING_PAYMENT,30.0,MEETUP,16,19:00-20:00,,,,2026-08-12 14:56:42
103167,1018,556,914,PENDING_PAYMENT,2.0,EXPRESS,,,1120,SF,,2026-08-12 03:51:42
103168,3750,578,252,PENDING_PAYMENT,10.0,MEETUP,17,19:00-20:00,,,,2026-08-08 10:21:42
103169,3986,988,847,PENDING_PAYMENT,2.0,EXPRESS,,,1974,SF,,2026-08-08 13:38:42
103170,3198,611,44,PENDING_PAYMENT,12.0,EXPRESS,,,1217,SF,,2026-08-10 01:33:42
103171,2872,69,135,PENDING_PAYMENT,10.0,MEETUP,3,17:00-18:00,,,,2026-08-08 22:12:42
103172,3843,219,826,PENDING_PAYMENT,50.0,MEETUP,11,17:00-18:00,,,,2026-08-08 16:33:42
103173,4978,947,544,PENDING_PAYMENT,12.0,MEETUP,9,17:00-18:00,,,,2026-08-09 22:49:42
103174,1150,608,443,PENDING_PAYMENT,50.0,MEETUP,23,18:00-19:00,,,,2026-08-14 21:31:42
103175,1736,619,824,PENDING_PAYMENT,30.0,EXPRESS,,,1233,SF,,2026-08-14 21:45:42
103176,4472,347,426,PENDING_PAYMENT,8.0,MEETUP,7,12:00-13:00,,,,2026-08-07 23:22:42
103177,679,766,280,PENDING_PAYMENT,200.0,EXPRESS,,,1534,SF,,2026-08-14 20:35:42
103178,4975,682,123,PENDING_PAYMENT,8.0,EXPRESS,,,1361,SF,,2026-08-12 02:08:42
103179,1726,297,649,PENDING_PAYMENT,200.0,MEETUP,2,19:00-20:00,,,,2026-08-09 09:51:42
103180,3238,959,872,PENDING_PAYMENT,5.0,EXPRESS,,,1921,SF,,2026-08-14 11:18:42
103181,4295,562,725,PENDING_PAYMENT,50.0,MEETUP,7,19:00-20:00,,,,2026-08-07 06:22:42
103182,4357,494,483,PENDING_PAYMENT,20.0,EXPRESS,,,1003,SF,,2026-08-12 12:03:42
103183,4035,129,373,PENDING_PAYMENT,60.0,EXPRESS,,,265,SF,,2026-08-13 05:08:42
103184,3824,938,680,PENDING_PAYMENT,1.0,EXPRESS,,,1875,SF,,2026-08-12 19:09:42
103185,3008,815,462,PENDING_PAYMENT,5.0,EXPRESS,,,1619,SF,,2026-08-09 15:54:42
103186,4190,698,27,PENDING_PAYMENT,50.0,EXPRESS,,,1388,SF,,2026-08-13 08:08:42
103187,3418,973,220,PENDING_PAYMENT,20.0,MEETUP,26,17:00-18:00,,,,2026-08-16 01:34:42
103188,1153,299,52,PENDING_PAYMENT,120.0,EXPRESS,,,620,SF,,2026-08-07 07:02:42
103189,1875,359,826,PENDING_PAYMENT,100.0,MEETUP,2,19:00-20:00,,,,2026-08-09 14:03:42
103190,978,527,866,PENDING_PAYMENT,50.0,EXPRESS,,,1072,SF,,2026-08-09 21:43:42
103191,2393,321,283,PENDING_PAYMENT,100.0,EXPRESS,,,660,SF,,2026-08-08 11:19:42
103192,4647,821,197,PENDING_PAYMENT,20.0,EXPRESS,,,1631,SF,,2026-08-15 12:32:42
103193,1907,126,298,PENDING_PAYMENT,80.0,MEETUP,7,18:00-19:00,,,,2026-08-09 22:17:42
103194,1375,944,131,PENDING_PAYMENT,80.0,EXPRESS,,,1890,SF,,2026-08-09 16:58:42
103195,585,135,224,PENDING_PAYMENT,12.0,EXPRESS,,,276,SF,,2026-08-15 17:02:42
103196,755,49,813,PENDING_PAYMENT,200.0,MEETUP,17,17:00-18:00,,,,2026-08-13 11:50:42
103197,663,161,746,PENDING_PAYMENT,60.0,EXPRESS,,,336,SF,,2026-08-12 10:34:42
103198,1417,498,238,PENDING_PAYMENT,100.0,EXPRESS,,,1011,SF,,2026-08-09 21:44:42
103199,2489,154,629,PENDING_PAYMENT,5.0,MEETUP,7,19:00-20:00,,,,2026-08-10 06:41:42
103200,3678,524,232,PENDING_PAYMENT,150.0,MEETUP,3,17:00-18:00,,,,2026-08-16 05:29:42
103201,3965,106,882,PENDING_PAYMENT,80.0,MEETUP,21,17:00-18:00,,,,2026-08-09 01:29:42
103202,4541,578,562,PENDING_PAYMENT,150.0,EXPRESS,,,1159,SF,,2026-08-13 01:43:42
103203,3510,761,439,PENDING_PAYMENT,2.0,EXPRESS,,,1526,SF,,2026-08-10 21:36:42
103204,4453,155,990,PENDING_PAYMENT,3.0,EXPRESS,,,321,SF,,2026-08-07 07:39:42
103205,4501,849,902,PENDING_PAYMENT,50.0,MEETUP,14,19:00-20:00,,,,2026-08-15 10:19:42
103206,4250,925,203,PENDING_PAYMENT,100.0,EXPRESS,,,1849,SF,,2026-08-15 18:23:42
103207,1334,746,593,PENDING_PAYMENT,120.0,EXPRESS,,,1486,SF,,2026-08-13 23:47:42
103208,2551,665,336,PENDING_PAYMENT,3.0,EXPRESS,,,1328,SF,,2026-08-16 00:38:42
103209,3847,153,266,PENDING_PAYMENT,12.0,MEETUP,29,18:00-19:00,,,,2026-08-11 06:40:42
103210,1154,873,193,PENDING_PAYMENT,20.0,EXPRESS,,,1735,SF,,2026-08-11 02:10:42
103211,4103,527,369,PENDING_PAYMENT,1.0,EXPRESS,,,1072,SF,,2026-08-15 14:13:42
103212,2366,61,22,PENDING_PAYMENT,15.0,MEETUP,27,17:00-18:00,,,,2026-08-08 15:39:42
103213,182,805,508,PENDING_PAYMENT,12.0,EXPRESS,,,1603,SF,,2026-08-07 01:26:42
103214,1924,89,348,PENDING_PAYMENT,15.0,MEETUP,7,12:00-13:00,,,,2026-08-13 21:34:42
103215,3393,796,531,PENDING_PAYMENT,1.0,MEETUP,19,19:00-20:00,,,,2026-08-12 22:05:42
103216,2083,515,236,PENDING_PAYMENT,2.0,MEETUP,14,18:00-19:00,,,,2026-08-07 09:32:42
103217,2859,914,53,PENDING_PAYMENT,60.0,EXPRESS,,,1824,SF,,2026-08-14 20:06:42
103218,3782,170,676,PENDING_PAYMENT,150.0,EXPRESS,,,354,SF,,2026-08-11 12:04:42
103219,4704,752,898,PENDING_PAYMENT,200.0,EXPRESS,,,1501,SF,,2026-08-10 20:04:42
103220,4078,218,935,PENDING_PAYMENT,60.0,EXPRESS,,,454,SF,,2026-08-15 10:17:42
103221,1137,548,380,PENDING_PAYMENT,2.0,EXPRESS,,,1106,SF,,2026-08-16 15:20:42
103222,661,18,268,PENDING_PAYMENT,12.0,MEETUP,22,17:00-18:00,,,,2026-08-07 17:59:42
103223,396,190,493,PENDING_PAYMENT,20.0,MEETUP,1,19:00-20:00,,,,2026-08-07 05:14:42
103224,1998,951,751,PENDING_PAYMENT,2.0,EXPRESS,,,1904,SF,,2026-08-07 18:47:42
103225,34,343,349,PENDING_PAYMENT,100.0,MEETUP,1,17:00-18:00,,,,2026-08-13 19:22:42
103226,1338,107,638,PENDING_PAYMENT,100.0,MEETUP,23,18:00-19:00,,,,2026-08-14 01:33:42
103227,2938,186,767,PENDING_PAYMENT,200.0,MEETUP,30,17:00-18:00,,,,2026-08-07 02:51:42
103228,1774,344,515,PENDING_PAYMENT,25.0,MEETUP,18,17:00-18:00,,,,2026-08-13 02:22:42
103229,1117,556,797,PENDING_PAYMENT,1.0,EXPRESS,,,1120,SF,,2026-08-09 01:03:42
103230,3443,490,277,PENDING_PAYMENT,50.0,EXPRESS,,,997,SF,,2026-08-16 13:41:42
103231,2901,592,67,PENDING_PAYMENT,1.0,EXPRESS,,,1182,SF,,2026-08-16 17:55:42
103232,158,287,151,PENDING_PAYMENT,15.0,EXPRESS,,,602,SF,,2026-08-13 07:46:42
103233,2489,889,629,PENDING_PAYMENT,5.0,MEETUP,21,18:00-19:00,,,,2026-08-16 04:29:42
103234,2942,163,490,PENDING_PAYMENT,8.0,MEETUP,24,17:00-18:00,,,,2026-08-11 03:53:42
103235,917,594,601,PENDING_PAYMENT,120.0,MEETUP,14,18:00-19:00,,,,2026-08-16 00:47:42
103236,4906,534,634,PENDING_PAYMENT,200.0,MEETUP,13,18:00-19:00,,,,2026-08-15 07:47:42
103237,3672,950,546,PENDING_PAYMENT,200.0,MEETUP,4,17:00-18:00,,,,2026-08-09 10:55:42
103238,937,149,721,PENDING_PAYMENT,100.0,EXPRESS,,,309,SF,,2026-08-10 10:47:42
103239,2180,613,555,PENDING_PAYMENT,60.0,EXPRESS,,,1223,SF,,2026-08-09 05:24:42
103240,695,599,179,PENDING_PAYMENT,30.0,MEETUP,26,17:00-18:00,,,,2026-08-12 04:21:42
103241,1238,170,96,PENDING_PAYMENT,200.0,MEETUP,24,17:00-18:00,,,,2026-08-14 07:21:42
103242,4278,796,323,PENDING_PAYMENT,12.0,MEETUP,28,19:00-20:00,,,,2026-08-10 15:12:42
103243,1045,601,304,PENDING_PAYMENT,200.0,MEETUP,28,19:00-20:00,,,,2026-08-16 05:13:42
103244,3070,795,754,PENDING_PAYMENT,60.0,MEETUP,21,19:00-20:00,,,,2026-08-10 15:46:42
103245,687,118,72,PENDING_PAYMENT,10.0,MEETUP,7,19:00-20:00,,,,2026-08-07 14:23:42
103246,738,272,215,PENDING_PAYMENT,10.0,MEETUP,5,17:00-18:00,,,,2026-08-07 02:43:42
103247,2753,766,223,PENDING_PAYMENT,10.0,EXPRESS,,,1534,SF,,2026-08-09 09:07:42
103248,2195,126,974,PENDING_PAYMENT,30.0,MEETUP,27,18:00-19:00,,,,2026-08-16 10:40:42
103249,4356,266,275,PENDING_PAYMENT,3.0,MEETUP,23,17:00-18:00,,,,2026-08-13 07:08:42
103250,638,83,667,PENDING_PAYMENT,50.0,EXPRESS,,,174,SF,,2026-08-08 19:55:42
103251,1286,262,270,PENDING_PAYMENT,150.0,EXPRESS,,,542,SF,,2026-08-08 07:19:42
103252,1433,226,479,PENDING_PAYMENT,80.0,EXPRESS,,,473,SF,,2026-08-10 11:10:42
103253,1751,176,743,PENDING_PAYMENT,200.0,MEETUP,3,12:00-13:00,,,,2026-08-07 10:25:42
103254,271,70,674,PENDING_PAYMENT,120.0,MEETUP,16,17:00-18:00,,,,2026-08-13 00:31:42
