id,seller_id,category_id,title,description,price,condition_level,cover_image,status,delivery_options,create_time,update_time
482,637,13,交通工具商品_0482,这是一个测试商品，编号482，属于交通工具分类。,2.0,1,/uploads/product/cover_19.jpg,ON_SALE,"MEETUP,EXPRESS",2026-08-05 17:03:42,2026-08-16 16:49:42
483,921,5,服装鞋帽商品_0483,这是一个测试商品，编号483，属于服装鞋帽分类。,1.0,4,/uploads/product/cover_4.jpg,ON_SALE,MEETUP,2026-08-05 02:10:42,2026-08-16 00:59:42
484,50,9,游戏动漫商品_0484,这是一个测试商品，编号484，属于游戏动漫分类。,80.0,5,/uploads/product/cover_19.jpg,ON_SALE,EXPRESS,2026-08-15 09:39:42,2026-08-16 17:37:42
485,63,4,运动户外商品_0485,这是一个测试商品，编号485，属于运动户外分类。,150.0,1,/uploads/product/cover_12.jpg,ON_SALE,MEETUP,2026-08-04 02:34:42,2026-08-15 21:42:42
486,854,4,运动户外商品_0486,这是一个测试商品，编号486，属于运动户外分类。,1.0,5,/uploads/product/cover_4.jpg,ON_SALE,MEETUP,2026-07-30 22:42:42,2026-08-13 09:26:42
487,328,9,游戏动漫商品_0487,这是一个测试商品，编号487，属于游戏动漫分类。,2.0,1,/uploads/product/cover_7.jpg,ON_SALE,"MEETUP,EXPRESS",2026-07-27 22:55:42,2026-08-16 06:22:42
488,954,7,文具办公商品_0488,这是一个测试商品，编号488，属于文具办公分类。,1.0,3,/uploads/product/cover_15.jpg,ON_SALE,"MEETUP,EXPRESS",2026-08-01 04:20:42,2026-08-14 17:50:42
489,986,3,日用百货商品_0489,这是一个测试商品，编号489，属于日用百货分类。,10.0,4,/uploads/product/cover_4.jpg,ON_SALE,MEETUP,2026-07-28 02:11:42,2026-08-11 22:10:42
490,210,12,乐器音响商品_0490,这是一个测试商品，编号490，属于乐器音响分类。,25.0,1,/uploads/product/cover_14.jpg,ON_SALE,"MEETUP,EXPRESS",2026-08-13 07:22:42,2026-08-13 05:04:42
491,530,2,电子数码商品_0491,这是一个测试商品，编号491，属于电子数码分类。,8.0,1,/uploads/product/cover_19.jpg,ON_SALE,EXPRESS,2026-08-01 06:27:42,2026-08-14 00:08:42
492,730,4,运动户外商品_0492,这是一个测试商品，编号492，属于运动户外分类。,60.0,2,/uploads/product/cover_6.jpg,ON_SALE,MEETUP,2026-08-14 03:00:42,2026-08-15 19:35:42
493,886,6,零食饮料商品_0493,这是一个测试商品，编号493，属于零食饮料分类。,5.0,5,/uploads/product/cover_7.jpg,ON_SALE,MEETUP,2026-08-10 10:33:42,2026-08-12 16:18:42
494,357,6,零食饮料商品_0494,这是一个测试商品，编号494，属于零食饮料分类。,8.0,4,/uploads/product/cover_5.jpg,ON_SALE,EXPRESS,2026-08-05 11:32:42,2026-08-15 11:18:42
495,672,3,日用百货商品_0495,这是一个测试商品，编号495，属于日用百货分类。,60.0,3,/uploads/product/cover_6.jpg,ON_SALE,MEETUP,2026-08-03 21:46:42,2026-08-16 03:58:42
496,796,6,零食饮料商品_0496,这是一个测试商品，编号496，属于零食饮料分类。,25.0,5,/uploads/product/cover_2.jpg,ON_SALE,"MEETUP,EXPRESS",2026-08-06 01:03:42,2026-08-14 05:28:42
497,562,10,家居家电商品_0497,这是一个测试商品，编号497，属于家居家电分类。,25.0,2,/uploads/product/cover_1.jpg,ON_SALE,"MEETUP,EXPRESS",2026-08-16 14:05:42,2026-08-12 08:42:42
498,162,3,日用百货商品_0498,这是一个测试商品，编号498，属于日用百货分类。,12.0,4,/uploads/product/cover_13.jpg,ON_SALE,MEETUP,2026-07-29 01:04:42,2026-08-15 10:35:42
499,72,13,交通工具商品_0499,这是一个测试商品，编号499，属于交通工具分类。,2.0,1,/uploads/product/cover_6.jpg,ON_SALE,MEETUP,2026-08-12 02:32:42,2026-08-14 05:49:42
500,992,1,教材教辅商品_0500,这是一个测试商品，编号500，属于教材教辅分类。,100.0,5,/uploads/product/cover_15.jpg,ON_SALE,"MEETUP,EXPRESS",2026-08-16 00:57:42,2026-08-12 03:47:42
501,908,11,图书小说商品_0501,这是一个测试商品，编号501，属于图书小说分类。,5.0,4,/uploads/product/cover_8.jpg,ON_SALE,EXPRESS,2026-08-11 03:05:42,2026-08-13 03:26:42
502,942,2,电子数码商品_0502,这是一个测试商品，编号502，属于电子数码分类。,20.0,5,/uploads/product/cover_10.jpg,ON_SALE,"MEETUP,EXPRESS",2026-08-06 14:11:42,2026-08-12 22:23:42
503,944,4,运动户外商品_0503,这是一个测试商品，编号503，属于运动户外分类。,3.0,1,/uploads/product/cover_20.jpg,ON_SALE,"MEETUP,EXPRESS",2026-08-16 03:57:42,2026-08-16 14:51:42
504,50,12,乐器音响商品_0504,这是一个测试商品，编号504，属于乐器音响分类。,30.0,3,/uploads/product/cover_5.jpg,ON_SALE,"MEETUP,EXPRESS",2026-08-06 21:37:42,2026-08-13 11:59:42
505,695,6,零食饮料商品_0505,这是一个测试商品，编号505，属于零食饮料分类。,10.0,4,/uploads/product/cover_15.jpg,ON_SALE,MEETUP,2026-08-12 23:02:42,2026-08-13 15:12:42
506,594,2,电子数码商品_0506,这是一个测试商品，编号506，属于电子数码分类。,25.0,4,/uploads/product/cover_12.jpg,ON_SALE,EXPRESS,2026-07-28 05:33:42,2026-08-13 06:06:42
507,467,5,服装鞋帽商品_0507,这是一个测试商品，编号507，属于服装鞋帽分类。,8.0,1,/uploads/product/cover_20.jpg,ON_SALE,EXPRESS,2026-08-04 02:01:42,2026-08-15 12:37:42
508,798,1,教材教辅商品_0508,这是一个测试商品，编号508，属于教材教辅分类。,150.0,1,/uploads/product/cover_20.jpg,ON_SALE,EXPRESS,2026-08-05 14:45:42,2026-08-14 14:12:42
509,389,4,运动户外商品_0509,这是一个测试商品，编号509，属于运动户外分类。,2.0,4,/uploads/product/cover_20.jpg,ON_SALE,"MEETUP,EXPRESS",2026-08-11 14:02:42,2026-08-16 00:51:42
510,779,4,运动户外商品_0510,这是一个测试商品，编号510，属于运动户外分类。,150.0,5,/uploads/product/cover_1.jpg,ON_SALE,MEETUP,2026-08-16 07:11:42,2026-08-14 03:13:42
511,250,1,教材教辅商品_0511,这是一个测试商品，编号511，属于教材教辅分类。,8.0,1,/uploads/product/cover_11.jpg,ON_SALE,MEETUP,2026-07-29 15:50:42,2026-08-14 17:08:42
512,719,1,教材教辅商品_0512,这是一个测试商品，编号512，属于教材教辅分类。,20.0,1,/uploads/product/cover_13.jpg,ON_SALE,EXPRESS,2026-08-12 05:55:42,2026-08-16 02:53:42
513,138,6,零食饮料商品_0513,这是一个测试商品，编号513，属于零食饮料分类。,3.0,5,/uploads/product/cover_19.jpg,ON_SALE,EXPRESS,2026-08-09 21:39:42,2026-08-13 08:17:42
514,467,15,手工艺品商品_0514,这是一个测试商品，编号514，属于手工艺品分类。,120.0,2,/uploads/product/cover_8.jpg,ON_SALE,MEETUP,2026-08-07 02:23:42,2026-08-15 07:24:42
515,916,10,家居家电商品_0515,这是一个测试商品，编号515，属于家居家电分类。,15.0,2,/uploads/product/cover_4.jpg,ON_SALE,MEETUP,2026-07-29 06:25:42,2026-08-12 16:03:42
516,259,4,运动户外商品_0516,这是一个测试商品，编号516，属于运动户外分类。,3.0,5,/uploads/product/cover_14.jpg,ON_SALE,EXPRESS,2026-08-04 09:12:42,2026-08-15 14:54:42
517,898,2,电子数码商品_0517,这是一个测试商品，编号517，属于电子数码分类。,80.0,4,/uploads/product/cover_5.jpg,ON_SALE,EXPRESS,2026-08-03 05:32:42,2026-08-15 02:46:42
518,318,9,游戏动漫商品_0518,这是一个测试商品，编号518，属于游戏动漫分类。,3.0,3,/uploads/product/cover_9.jpg,ON_SALE,EXPRESS,2026-08-10 19:24:42,2026-08-15 09:55:42
519,41,12,乐器音响商品_0519,这是一个测试商品，编号519，属于乐器音响分类。,10.0,2,/uploads/product/cover_1.jpg,ON_SALE,EXPRESS,2026-08-03 21:52:42,2026-08-16 09:13:42
520,765,13,交通工具商品_0520,这是一个测试商品，编号520，属于交通工具分类。,3.0,1,/uploads/product/cover_11.jpg,ON_SALE,"MEETUP,EXPRESS",2026-07-29 18:20:42,2026-08-14 10:42:42
521,844,8,美妆护肤商品_0521,这是一个测试商品，编号521，属于美妆护肤分类。,30.0,1,/uploads/product/cover_13.jpg,ON_SALE,EXPRESS,2026-08-09 19:52:42,2026-08-15 11:35:42
522,921,14,宠物用品商品_0522,这是一个测试商品，编号522，属于宠物用品分类。,8.0,2,/uploads/product/cover_13.jpg,ON_SALE,EXPRESS,2026-08-10 18:50:42,2026-08-16 17:09:42
523,39,9,游戏动漫商品_0523,这是一个测试商品，编号523，属于游戏动漫分类。,10.0,5,/uploads/product/cover_19.jpg,ON_SALE,"MEETUP,EXPRESS",2026-08-14 01:27:42,2026-08-12 15:09:42
524,4,14,宠物用品商品_0524,这是一个测试商品，编号524，属于宠物用品分类。,200.0,5,/uploads/product/cover_2.jpg,ON_SALE,"MEETUP,EXPRESS",2026-07-30 22:41:42,2026-08-13 20:38:42
525,67,9,游戏动漫商品_0525,这是一个测试商品，编号525，属于游戏动漫分类。,1.0,5,/uploads/product/cover_6.jpg,ON_SALE,EXPRESS,2026-08-14 23:08:42,2026-08-15 16:56:42
526,269,11,图书小说商品_0526,这是一个测试商品，编号526，属于图书小说分类。,100.0,4,/uploads/product/cover_14.jpg,ON_SALE,MEETUP,2026-08-14 11:06:42,2026-08-13 06:45:42
527,547,9,游戏动漫商品_0527,这是一个测试商品，编号527，属于游戏动漫分类。,5.0,1,/uploads/product/cover_5.jpg,ON_SALE,"MEETUP,EXPRESS",2026-08-03 02:51:42,2026-08-14 00:36:42
528,799,15,手工艺品商品_0528,这是一个测试商品，编号528，属于手工艺品分类。,12.0,3,/uploads/product/cover_15.jpg,ON_SALE,"MEETUP,EXPRESS",2026-08-04 20:41:42,2026-08-16 16:53:42
529,358,4,运动户外商品_0529,这是一个测试商品，编号529，属于运动户外分类。,120.0,2,/uploads/product/cover_1.jpg,ON_SALE,EXPRESS,2026-08-03 02:56:42,2026-08-14 23:27:42
530,634,5,服装鞋帽商品_0530,这是一个测试商品，编号530，属于服装鞋帽分类。,60.0,2,/uploads/product/cover_4.jpg,ON_SALE,EXPRESS,2026-07-29 15:08:42,2026-08-14 14:13:42
531,433,8,美妆护肤商品_0531,这是一个测试商品，编号531，属于美妆护肤分类。,100.0,4,/uploads/product/cover_12.jpg,ON_SALE,EXPRESS,2026-08-15 19:49:42,2026-08-13 03:28:42
532,491,9,游戏动漫商品_0532,这是一个测试商品，编号532，属于游戏动漫分类。,20.0,4,/uploads/product/cover_16.jpg,ON_SALE,MEETUP,2026-08-11 21:22:42,2026-08-12 12:29:42
533,950,7,文具办公商品_0533,这是一个测试商品，编号533，属于文具办公分类。,100.0,5,/uploads/product/cover_17.jpg,ON_SALE,EXPRESS,2026-08-05 18:50:42,2026-08-12 22:45:42
534,471,3,日用百货商品_0534,这是一个测试商品，编号534，属于日用百货分类。,3.0,5,/uploads/product/cover_6.jpg,ON_SALE,"MEETUP,EXPRESS",2026-08-03 05:28:42,2026-08-13 02:02:42
535,708,1,教材教辅商品_0535,这是一个测试商品，编号535，属于教材教辅分类。,60.0,5,/uploads/product/cover_7.jpg,ON_SALE,MEETUP,2026-08-04 16:30:42,2026-08-14 13:44:42
536,564,10,家居家电商品_0536,这是一个测试商品，编号536，属于家居家电分类。,120.0,1,/uploads/product/cover_15.jpg,ON_SALE,MEETUP,2026-07-29 00:40:42,2026-08-14 00:21:42
537,109,6,零食饮料商品_0537,这是一个测试商品，编号537，属于零食饮料分类。,30.0,3,/uploads/product/cover_20.jpg,ON_SALE,MEETUP,2026-08-01 04:46:42,2026-08-13 08:17:42
538,857,7,文具办公商品_0538,这是一个测试商品，编号538，属于文具办公分类。,25.0,3,/uploads/product/cover_1.jpg,ON_SALE,EXPRESS,2026-08-10 01:32:42,2026-08-12 18:35:42
539,31,15,手工艺品商品_0539,这是一个测试商品，编号539，属于手工艺品分类。,15.0,3,/uploads/product/cover_4.jpg,ON_SALE,MEETUP,2026-08-13 06:34:42,2026-08-13 01:18:42
540,193,14,宠物用品商品_0540,这是一个测试商品，编号540，属于宠物用品分类。,15.0,2,/uploads/product/cover_19.jpg,ON_SALE,MEETUP,2026-08-04 07:04:42,2026-08-16 01:21:42
541,452,11,图书小说商品_0541,这是一个测试商品，编号541，属于图书小说分类。,15.0,1,/uploads/product/cover_10.jpg,ON_SALE,EXPRESS,2026-08-03 17:52:42,2026-08-14 17:55:42
542,736,5,服装鞋帽商品_0542,这是一个测试商品，编号542，属于服装鞋帽分类。,50.0,3,/uploads/product/cover_20.jpg,ON_SALE,EXPRESS,2026-08-11 02:27:42,2026-08-12 03:33:42
543,655,1,教材教辅商品_0543,这是一个测试商品，编号543，属于教材教辅分类。,12.0,2,/uploads/product/cover_1.jpg,ON_SALE,"MEETUP,EXPRESS",2026-07-29 12:54:42,2026-08-16 15:09:42
544,899,6,零食饮料商品_0544,这是一个测试商品，编号544，属于零食饮料分类。,30.0,1,/uploads/product/cover_3.jpg,ON_SALE,EXPRESS,2026-07-31 06:02:42,2026-08-16 03:38:42
545,176,7,文具办公商品_0545,这是一个测试商品，编号545，属于文具办公分类。,5.0,5,/uploads/product/cover_12.jpg,ON_SALE,"MEETUP,EXPRESS",2026-08-11 13:41:42,2026-08-15 05:17:42
546,216,11,图书小说商品_0546,这是一个测试商品，编号546，属于图书小说分类。,20.0,5,/uploads/product/cover_1.jpg,ON_SALE,MEETUP,2026-08-11 17:55:42,2026-08-12 22:43:42
547,21,13,交通工具商品_0547,这是一个测试商品，编号547，属于交通工具分类。,30.0,3,/uploads/product/cover_6.jpg,ON_SALE,MEETUP,2026-08-03 14:39:42,2026-08-12 04:32:42
548,245,13,交通工具商品_0548,这是一个测试商品，编号548，属于交通工具分类。,25.0,3,/uploads/product/cover_1.jpg,ON_SALE,EXPRESS,2026-08-06 02:59:42,2026-08-15 22:07:42
549,284,7,文具办公商品_0549,这是一个测试商品，编号549，属于文具办公分类。,200.0,5,/uploads/product/cover_12.jpg,ON_SALE,MEETUP,2026-08-01 10:52:42,2026-08-13 00:58:42
550,505,6,零食饮料商品_0550,这是一个测试商品，编号550，属于零食饮料分类。,80.0,3,/uploads/product/cover_9.jpg,ON_SALE,MEETUP,2026-08-09 10:34:42,2026-08-16 10:31:42
551,672,15,手工艺品商品_0551,这是一个测试商品，编号551，属于手工艺品分类。,8.0,5,/uploads/product/cover_18.jpg,ON_SALE,EXPRESS,2026-08-03 06:56:42,2026-08-12 12:13:42
552,766,9,游戏动漫商品_0552,这是一个测试商品，编号552，属于游戏动漫分类。,150.0,2,/uploads/product/cover_10.jpg,ON_SALE,EXPRESS,2026-08-08 20:56:42,2026-08-13 22:20:42
553,968,11,图书小说商品_0553,这是一个测试商品，编号553，属于图书小说分类。,8.0,2,/uploads/product/cover_14.jpg,ON_SALE,MEETUP,2026-08-10 05:30:42,2026-08-14 02:35:42
554,247,1,教材教辅商品_0554,这是一个测试商品，编号554，属于教材教辅分类。,30.0,4,/uploads/product/cover_16.jpg,ON_SALE,MEETUP,2026-07-31 03:55:42,2026-08-11 23:37:42
555,250,13,交通工具商品_0555,这是一个测试商品，编号555，属于交通工具分类。,50.0,4,/uploads/product/cover_20.jpg,ON_SALE,EXPRESS,2026-08-09 21:02:42,2026-08-14 09:40:42
556,893,10,家居家电商品_0556,这是一个测试商品，编号556，属于家居家电分类。,8.0,3,/uploads/product/cover_18.jpg,ON_SALE,"MEETUP,EXPRESS",2026-08-05 18:07:42,2026-08-14 08:04:42
557,62,12,乐器音响商品_0557,这是一个测试商品，编号557，属于乐器音响分类。,2.0,1,/uploads/product/cover_20.jpg,ON_SALE,"MEETUP,EXPRESS",2026-07-30 10:30:42,2026-08-13 13:09:42
558,843,1,教材教辅商品_0558,这是一个测试商品，编号558，属于教材教辅分类。,5.0,4,/uploads/product/cover_7.jpg,ON_SALE,MEETUP,2026-08-10 23:07:42,2026-08-15 00:53:42
559,714,8,美妆护肤商品_0559,这是一个测试商品，编号559，属于美妆护肤分类。,12.0,2,/uploads/product/cover_16.jpg,ON_SALE,"MEETUP,EXPRESS",2026-07-29 08:38:42,2026-08-13 21:15:42
560,993,4,运动户外商品_0560,这是一个测试商品，编号560，属于运动户外分类。,5.0,5,/uploads/product/cover_1.jpg,ON_SALE,"MEETUP,EXPRESS",2026-08-03 14:34:42,2026-08-12 07:48:42
561,363,11,图书小说商品_0561,这是一个测试商品，编号561，属于图书小说分类。,10.0,2,/uploads/product/cover_1.jpg,ON_SALE,MEETUP,2026-08-06 18:13:42,2026-08-15 01:49:42
562,320,6,零食饮料商品_0562,这是一个测试商品，编号562，属于零食饮料分类。,80.0,2,/uploads/product/cover_3.jpg,ON_SALE,"MEETUP,EXPRESS",2026-08-01 23:39:42,2026-08-15 11:07:42
563,504,4,运动户外商品_0563,这是一个测试商品，编号563，属于运动户外分类。,1.0,1,/uploads/product/cover_4.jpg,ON_SALE,"MEETUP,EXPRESS",2026-08-12 11:13:42,2026-08-14 00:54:42
564,282,7,文具办公商品_0564,这是一个测试商品，编号564，属于文具办公分类。,50.0,3,/uploads/product/cover_6.jpg,ON_SALE,MEETUP,2026-08-08 14:20:42,2026-08-12 21:31:42
565,928,13,交通工具商品_0565,这是一个测试商品，编号565，属于交通工具分类。,50.0,3,/uploads/product/cover_4.jpg,ON_SALE,EXPRESS,2026-08-15 02:32:42,2026-08-13 11:22:42
566,198,12,乐器音响商品_0566,这是一个测试商品，编号566，属于乐器音响分类。,120.0,3,/uploads/product/cover_12.jpg,ON_SALE,MEETUP,2026-08-06 16:39:42,2026-08-13 17:04:42
567,619,10,家居家电商品_0567,这是一个测试商品，编号567，属于家居家电分类。,15.0,2,/uploads/product/cover_11.jpg,ON_SALE,"MEETUP,EXPRESS",2026-08-14 03:13:42,2026-08-14 07:02:42
568,367,13,交通工具商品_0568,这是一个测试商品，编号568，属于交通工具分类。,1.0,2,/uploads/product/cover_15.jpg,ON_SALE,EXPRESS,2026-08-15 05:47:42,2026-08-13 13:21:42
569,866,7,文具办公商品_0569,这是一个测试商品，编号569，属于文具办公分类。,20.0,4,/uploads/product/cover_7.jpg,ON_SALE,"MEETUP,EXPRESS",2026-08-02 10:31:42,2026-08-16 14:01:42
570,89,14,宠物用品商品_0570,这是一个测试商品，编号570，属于宠物用品分类。,1.0,4,/uploads/product/cover_12.jpg,ON_SALE,MEETUP,2026-08-11 05:39:42,2026-08-16 13:07:42
571,435,9,游戏动漫商品_0571,这是一个测试商品，编号571，属于游戏动漫分类。,5.0,3,/uploads/product/cover_17.jpg,ON_SALE,"MEETUP,EXPRESS",2026-07-30 22:27:42,2026-08-13 13:55:42
572,604,7,文具办公商品_0572,这是一个测试商品，编号572，属于文具办公分类。,10.0,5,/uploads/product/cover_8.jpg,ON_SALE,"MEETUP,EXPRESS",2026-07-28 05:40:42,2026-08-16 10:56:42
573,634,2,电子数码商品_0573,这是一个测试商品，编号573，属于电子数码分类。,1.0,4,/uploads/product/cover_16.jpg,ON_SALE,"MEETUP,EXPRESS",2026-08-07 08:53:42,2026-08-13 19:16:42
574,842,3,日用百货商品_0574,这是一个测试商品，编号574，属于日用百货分类。,120.0,2,/uploads/product/cover_14.jpg,ON_SALE,MEETUP,2026-08-08 21:04:42,2026-08-16 13:07:42
575,221,13,交通工具商品_0575,这是一个测试商品，编号575，属于交通工具分类。,150.0,2,/uploads/product/cover_17.jpg,ON_SALE,EXPRESS,2026-07-31 17:36:42,2026-08-12 07:01:42
576,959,11,图书小说商品_0576,这是一个测试商品，编号576，属于图书小说分类。,15.0,3,/uploads/product/cover_5.jpg,ON_SALE,"MEETUP,EXPRESS",2026-08-12 07:17:42,2026-08-15 06:36:42
577,376,14,宠物用品商品_0577,这是一个测试商品，编号577，属于宠物用品分类。,10.0,2,/uploads/product/cover_18.jpg,ON_SALE,"MEETUP,EXPRESS",2026-08-09 15:40:42,2026-08-14 14:25:42
578,371,8,美妆护肤商品_0578,这是一个测试商品，编号578，属于美妆护肤分类。,2.0,4,/uploads/product/cover_15.jpg,ON_SALE,"MEETUP,EXPRESS",2026-07-27 23:51:42,2026-08-15 20:34:42
